ExptLabel,Sample,Well,GFP,RFP
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F8,0.06822332,1.942217818
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F9,0.278869027,1.785880489
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F10,0.162839589,1.135916302
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F11,0.194212362,0.809136388
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,F12,0.339124644,0.851314935
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G1,0.261605718,0.479590645
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G2,0.270071358,0.600318051
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G3,0.199192176,0.79572221
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G4,0.207740823,1.168483624
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G5,0.226913084,0.821859099
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G6,0.228407024,1.526586234
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G7,0.172716209,0.667250553
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G8,0.189647537,0.67990411
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G9,0.241686487,0.488372095
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G10,0.171803248,0.966787263
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G11,0.300448188,0.749256708
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,G12,0.302772104,0.605849669
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H1,0.204503947,0.678037173
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H2,0.278537046,0.573489734
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H3,0.417307579,0.196233883
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H4,0.185580707,1.133841902
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H5,0.231560893,0.820614474
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H6,0.280196999,1.001636448
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H7,0.235378748,0.831815942
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H8,0.268245438,1.040703434
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H9,0.231560893,1.436421097
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H10,0.255131965,0.4520709
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H11,0.196536278,0.867633134
Expt06-rep/clone02,TMH10-12/v3/0.5mM/sort04,H12,0.221601289,0.701131654
Expt01/clone01,STE6,A1,1.137686988,0.365296808
Expt01/clone01,STE6,A2,1.096287401,0.309799795
Expt01/clone01,STE6,A3,0.766025612,0.365999282
Expt01/clone01,E05973,A4,0.038060902,0.871092403
Expt01/clone01,E05973,A5,0.03565705,1.118721423
Expt01/clone01,E05973,A6,0.028846155,1.010186173
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,A7,0.201255351,1.420091311
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,A8,0.138087612,0.965929031
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,A9,0.174011752,1.125395149
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,A10,0.218349361,1.690200231
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,A11,0.170272442,1.131015045
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,A12,0.151308768,0.675799093
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B1,0.2136752,1.375482998
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B2,0.201655985,0.852125057
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B3,0.202123401,1.386020343
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B4,0.124332259,0.728486132
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B5,0.028044877,0.998595
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B6,0.150908115,1.368457997
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B7,0.375133529,3.475237107
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B8,0.163862181,1.116262699
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B9,0.280582267,1.927994355
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B10,0.147836548,0.994379999
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B11,0.201455658,1.109589079
Expt01/clone01,TMH10-12/v4/0.125mM/sort04,B12,0.864182677,2.099754093
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C1,0.245592941,3.121882733
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C2,0.176148505,2.132068785
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C3,0.262954059,1.020021071
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C4,-0.043803416,-0.029153494
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C5,0.050080127,1.849666349
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C6,0.229300218,1.681243472
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C7,0.160389962,0.866526126
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C8,0.260817306,1.679662782
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C9,1.330128187,2.245170312
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C10,0.231570498,1.708289335
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C11,0.155181622,2.883385953
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,C12,0.130074796,1.478047075
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D1,0.19805022,1.885317694
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D2,0.215678428,1.700035129
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D3,0.282318368,2.172813479
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D4,0.092280992,2.234632863
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D5,0.080462084,1.082191731
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D6,0.322916686,3.678960157
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D7,0.124198714,0.976817653
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D8,0.20439368,1.052687039
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D9,0.205996255,0.88075161
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D10,0.215411339,2.044257054
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D11,0.147435895,0.703371975
Expt01/clone01,TMH10-12/v4/0.25mM/sort04,D12,0.079326926,0.929399339
Expt02/clone02,STE6,A1,1.126349213,0.24942409
Expt02/clone02,STE6,A2,0.942081111,0.305654462
Expt02/clone02,STE6,A3,0.931569676,0.304397914
Expt02/clone02,E05973,A4,0.042892416,1.004293228
Expt02/clone02,E05973,A5,0.037813058,0.897801033
Expt02/clone02,E05973,A6,0.050652546,1.097905739
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,A7,0.126278661,1.048900508
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,A8,0.243809526,1.202513125
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,A9,0.353298079,2.311884907
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,A10,0.248112874,0.826492163
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,A11,0.152945334,0.742931939
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,A12,0.265890669,0.652617799
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B1,0.094250447,0.554764421
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B2,0.196613772,0.655287976
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B3,0.320141097,2.895706803
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B4,0.214885356,1.282617803
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B5,0.25876542,0.998167552
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B6,0.259329824,0.869842965
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B7,0.369664924,2.648167511
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B8,0.201410948,0.978848209
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B9,0.22603173,0.660628285
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B10,0.226737206,0.698638778
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B11,0.341728411,1.772356125
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,B12,0.249735431,1.001780088
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C1,0.390970016,2.402984276
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C2,0.311675472,1.835183353
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C3,0.213474445,0.738219915
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C4,0.176296297,1.015602085
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C5,0.168465612,1.141884872
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C6,0.28373896,1.437801063
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C7,0.381375663,2.949424149
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C8,0.173827153,1.059581218
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C9,0.19710758,0.957801047
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C10,0.187795409,1.688167662
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C11,0.059259261,0.867958155
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,C12,0.175943559,1.287015753
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D1,0.227724863,0.740104724
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D2,0.296649043,1.193403151
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D3,0.332839493,2.050994866
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D4,0.326772477,1.285130944
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D5,0.310687815,1.28874348
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D6,0.231675493,0.714973824
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D7,0.255520265,0.736178023
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D8,0.243527344,0.81361257
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D9,0.183280415,2.140837757
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D10,0.271746038,0.792251335
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D11,0.27724869,0.924816789
Expt02/clone02,TMH10-12/v4/0.125mM/sort04,D12,0.178483239,2.102827218
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E1,0.324232798,0.76146596
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E2,0.233509697,1.694764403
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E3,0.43089949,2.854869142
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E4,0.246984105,0.79445031
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E5,0.408183407,1.686753916
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E6,0.393368624,1.968062881
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E7,0.465185201,3.748900475
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E8,0.357813034,2.371727745
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E9,0.429911832,2.467853396
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E10,0.245925912,0.796020953
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E11,0.224056455,1.075602099
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,E12,0.259470895,3.027801101
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F1,0.513015895,4.268795933
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F2,0.195837741,1.452879631
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F3,0.339894167,1.231413598
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F4,0.288536136,4.29329864
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F5,0.263562596,1.194659721
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F6,0.292486766,1.279790589
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F7,0.307160478,0.925130955
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F8,0.235767195,3.095497528
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F9,0.274215142,1.153507894
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F10,0.361622593,1.414555018
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F11,0.219682532,0.741989534
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,F12,0.305185203,0.818324593
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G1,0.152663132,0.754869127
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G2,0.326067002,3.272513271
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G3,0.176790126,1.081884858
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G4,0.424550252,2.718219995
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G5,0.103280416,1.117382257
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G6,0.303209888,1.139371731
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G7,0.347936498,1.971518334
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G8,0.198236329,1.967434549
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G9,0.281269816,0.826021006
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G10,0.35738978,1.19842934
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G11,0.357671962,6.03612588
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,G12,0.346031759,1.256387461
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H1,0.33495592,1.670890027
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H2,0.432451512,2.216858651
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H3,0.18652557,1.026911034
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H4,0.117813057,0.725026203
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H5,0.151393292,0.918848195
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H6,0.152522041,0.752984317
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H7,0.124162255,1.170314189
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H8,0.200917099,1.419581115
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H9,0.42962965,3.059371798
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H10,0.312592594,0.907539246
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H11,0.303280423,1.075288025
Expt02/clone02,TMH10-12/v4/0.25mM/sort04,H12,0.432028218,3.813141448
